,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
944,2022-03-12 00:11:55,1,338,200,50.87542907,5.252545118
945,2022-03-12 00:12:00,1,338,200,50.57188067,5.814191364
946,2022-03-12 00:12:05,1,338,200,48.85646875,6.04164911
947,2022-03-12 00:12:10,1,338,200,49.5472225,5.61931232
948,2022-03-12 00:12:15,1,338,200,50.31121585,5.002013919
949,2022-03-12 00:12:20,1,338,200,49.86524518,5.136589378
950,2022-03-12 00:12:25,1,338,200,49.56894942,4.915580141
951,2022-03-12 00:12:30,1,338,200,50.97166181,5.59529816
952,2022-03-12 00:12:35,1,338,200,50.38822302,5.57783005
953,2022-03-12 00:12:40,1,338,200,49.64520494,5.499250358
954,2022-03-12 00:12:45,1,338,200,49.67077325,5.409204001
955,2022-03-12 00:12:50,1,338,200,50.18247336,5.318596983
956,2022-03-12 00:12:55,1,338,200,50.72078369,5.503547595
957,2022-03-12 00:13:00,1,338,200,49.15368457,5.13203202
958,2022-03-12 00:13:05,1,338,200,49.73173586,5.840592081
959,2022-03-12 00:13:10,1,338,200,50.47002882,5.816676764
960,2022-03-12 00:13:15,1,338,200,48.93942376,5.67550209
961,2022-03-12 00:13:20,1,338,200,49.85475152,5.64217659
962,2022-03-12 00:13:25,1,338,200,49.44484805,5.834361176
963,2022-03-12 00:13:30,1,338,200,50.56848444,5.243366417
964,2022-03-12 00:13:35,1,338,200,51.2892222,5.682301263
965,2022-03-12 00:13:40,1,338,200,49.58217199,5.27497588
966,2022-03-12 00:13:45,1,338,200,50.74190701,4.93391858
967,2022-03-12 00:13:50,1,338,200,50.40532064,5.113614326
968,2022-03-12 00:13:55,1,338,200,49.11431206,6.040721532
969,2022-03-12 00:14:00,1,338,200,50.11461185,5.187456115
970,2022-03-12 00:14:05,1,338,200,46.96240246,5.091066898
971,2022-03-12 00:14:10,1,338,200,48.7337706,4.640340267
972,2022-03-12 00:14:15,1,338,200,48.81222872,5.686055177
973,2022-03-12 00:14:20,1,338,200,49.45658893,5.809836891
974,2022-03-12 00:14:25,1,338,200,51.17043622,5.416807846
975,2022-03-12 00:14:30,1,338,200,50.02491639,5.259759502
976,2022-03-12 00:14:35,1,338,200,50.57068083,4.829776272
977,2022-03-12 00:14:40,1,338,200,52.26459603,5.39716734
978,2022-03-12 00:14:45,1,338,200,50.34221681,5.20012253
979,2022-03-12 00:14:50,1,338,200,50.6569435,5.653094069
980,2022-03-12 00:14:55,1,338,200,49.00578224,5.140727952
981,2022-03-12 00:15:00,1,338,200,53.00528559,5.127538662
982,2022-03-12 00:15:05,1,338,200,49.18955788,5.079638027
983,2022-03-12 00:15:10,1,338,200,50.33541359,5.446491261
984,2022-03-12 00:15:15,1,338,200,49.95305597,5.677035809
985,2022-03-12 00:15:20,1,338,200,49.2470352,5.107410543
986,2022-03-12 00:15:25,1,338,200,48.92944319,4.985145704
987,2022-03-12 00:15:30,1,338,200,49.74354108,4.654074424
988,2022-03-12 00:15:35,1,338,200,49.22908149,4.819482032
989,2022-03-12 00:15:40,1,338,200,50.65299751,5.435181974
990,2022-03-12 00:15:45,1,338,200,49.42086725,5.382650868
991,2022-03-12 00:15:50,1,338,200,46.66696934,6.035343138
992,2022-03-12 00:15:55,1,338,200,49.89321433,5.41825235
993,2022-03-12 00:16:00,1,338,200,51.05495393,5.333788417
994,2022-03-12 00:16:05,1,338,200,50.0541226,5.448697869
995,2022-03-12 00:16:10,1,338,200,47.06300008,5.300667668
996,2022-03-12 00:16:15,1,338,200,49.60825026,4.864779097
997,2022-03-12 00:16:20,1,338,200,48.8752105,5.085375738
998,2022-03-12 00:16:25,1,338,200,49.7532229,6.012523324
999,2022-03-12 00:16:30,1,338,200,50.13034026,5.227943167
1000,2022-03-12 00:16:35,1,338,200,49.42763227,5.935370356
1001,2022-03-13,1,338,300,50.42849311,4.452166558
1002,2022-03-13 00:00:05,1,338,300,51.63049004,5.021527404
1003,2022-03-13 00:00:10,1,338,300,50.6119074,4.713318409
1004,2022-03-13 00:00:15,1,338,300,50.19251788,4.749605447
1005,2022-03-13 00:00:20,1,338,300,50.63368454,4.954462985
1006,2022-03-13 00:00:25,1,338,300,50.80296305,4.469368979
1007,2022-03-13 00:00:30,1,338,300,49.75043073,4.184201625
1008,2022-03-13 00:00:35,1,338,300,49.99735277,4.295441419
1009,2022-03-13 00:00:40,1,338,300,51.34544679,4.931930131
1010,2022-03-13 00:00:45,1,338,300,49.38474698,4.654023663
1011,2022-03-13 00:00:50,1,338,300,49.16328049,4.326939863
1012,2022-03-13 00:00:55,1,338,300,49.17184478,4.427161222
1013,2022-03-13 00:01:00,1,338,300,52.30743027,5.711045543
1014,2022-03-13 00:01:05,1,338,300,51.19003567,4.740362517
1015,2022-03-13 00:01:10,1,338,300,48.21072435,4.390714948
1016,2022-03-13 00:01:15,1,338,300,50.57670896,4.706306499
1017,2022-03-13 00:01:20,1,338,300,49.26315912,4.674000149
1018,2022-03-13 00:01:25,1,338,300,50.59553492,4.549626574
1019,2022-03-13 00:01:30,1,338,300,48.48887817,4.33860582
1020,2022-03-13 00:01:35,1,338,300,48.89184388,4.698267507
1021,2022-03-13 00:01:40,1,338,300,50.5723038,4.891400271
1022,2022-03-13 00:01:45,1,338,300,48.95803808,4.368413613
1023,2022-03-13 00:01:50,1,338,300,49.52246613,5.044372532
1024,2022-03-13 00:01:55,1,338,300,48.40249612,4.593090774
1025,2022-03-13 00:02:00,1,338,300,49.74980904,5.07454017
1026,2022-03-13 00:02:05,1,338,300,50.41705823,4.011317484
1027,2022-03-13 00:02:10,1,338,300,49.77347915,4.93682425
1028,2022-03-13 00:02:15,1,338,300,48.8716941,4.831345046
1029,2022-03-13 00:02:20,1,338,300,49.39570915,4.611840862
1030,2022-03-13 00:02:25,1,338,300,49.60595962,4.944440865
1031,2022-03-13 00:02:30,1,338,300,49.79017874,4.533873579
1032,2022-03-13 00:02:35,1,338,300,49.05731163,4.205838597
1033,2022-03-13 00:02:40,1,338,300,50.63325584,4.910981003
1034,2022-03-13 00:02:45,1,338,300,49.26008627,4.692129014
1035,2022-03-13 00:02:50,1,338,300,49.19705237,5.549892175
1036,2022-03-13 00:02:55,1,338,300,52.11065021,4.525072941
1037,2022-03-13 00:03:00,1,338,300,51.81739033,5.013256425
1038,2022-03-13 00:03:05,1,338,300,49.07713663,3.811246471
1039,2022-03-13 00:03:10,1,338,300,49.32090711,4.49013755
1040,2022-03-13 00:03:15,1,338,300,50.39535499,4.96735855
1041,2022-03-13 00:03:20,1,338,300,49.00088989,4.748020284
1042,2022-03-13 00:03:25,1,338,300,50.93227195,4.840700798
1043,2022-03-13 00:03:30,1,338,300,48.4118739,4.736529575
1044,2022-03-13 00:03:35,1,338,300,50.25689955,4.250478933
1045,2022-03-13 00:03:40,1,338,300,50.13013568,4.580303252
1046,2022-03-13 00:03:45,1,338,300,48.26208435,4.392843816
1047,2022-03-13 00:03:50,1,338,300,49.38051007,4.777230833
1048,2022-03-13 00:03:55,1,338,300,51.63861539,4.877898463
1049,2022-03-13 00:04:00,1,338,300,49.36826226,4.587252394
1050,2022-03-13 00:04:05,1,338,300,49.68136977,4.825877532
1051,2022-03-13 00:04:10,1,338,300,49.32803541,4.559799646
1052,2022-03-13 00:04:15,1,338,300,50.42004452,4.399990925
1053,2022-03-13 00:04:20,1,338,300,51.7733174,4.540736818
1054,2022-03-13 00:04:25,1,338,300,50.18053275,4.911035987
1055,2022-03-13 00:04:30,1,338,300,50.10605616,4.587146093
1056,2022-03-13 00:04:35,1,338,300,50.90936637,4.704276819
1057,2022-03-13 00:04:40,1,338,300,49.22788913,4.959803464
1058,2022-03-13 00:04:45,1,338,300,49.46931496,4.554653507
1059,2022-03-13 00:04:50,1,338,300,49.4268489,4.576775093
1060,2022-03-13 00:04:55,1,338,300,47.31103763,4.765477525
1061,2022-03-13 00:05:00,1,338,300,47.21575032,4.363522832
1062,2022-03-13 00:05:05,1,338,300,49.55631944,4.545278351
1063,2022-03-13 00:05:10,1,338,300,50.21300325,5.186930571
1064,2022-03-13 00:05:15,1,338,300,49.08821699,4.623329076
1065,2022-03-13 00:05:20,1,338,300,49.6680865,4.824177814
1066,2022-03-13 00:05:25,1,338,300,48.9927259,3.849292659
1067,2022-03-13 00:05:30,1,338,300,49.5488486,4.699605798
1068,2022-03-13 00:05:35,1,338,300,48.92892633,3.937722364
1069,2022-03-13 00:05:40,1,338,300,50.63907766,4.52476563
1070,2022-03-13 00:05:45,1,338,300,49.03614293,5.087818918
1071,2022-03-13 00:05:50,1,338,300,50.37182098,4.379396279
1072,2022-03-13 00:05:55,1,338,300,49.78907126,4.217559118
1073,2022-03-13 00:06:00,1,338,300,49.59110219,4.435231202
1074,2022-03-13 00:06:05,1,338,300,51.16708593,5.158185077
1075,2022-03-13 00:06:10,1,338,300,49.56390877,4.849417092
1076,2022-03-13 00:06:15,1,338,300,49.68777849,5.40292741
1077,2022-03-13 00:06:20,1,338,300,51.12256988,4.80349055
1078,2022-03-13 00:06:25,1,338,300,52.06281081,4.865979479
1079,2022-03-13 00:06:30,1,338,300,49.31291022,4.662023456
1080,2022-03-13 00:06:35,1,338,300,50.67957885,4.883331696
1081,2022-03-13 00:06:40,1,338,300,52.61816092,4.104709858
1082,2022-03-13 00:06:45,1,338,300,50.22541313,4.26661082
1083,2022-03-13 00:06:50,1,338,300,49.1519471,4.813315866
1084,2022-03-13 00:06:55,1,338,300,50.97338604,4.258044403
1085,2022-03-13 00:07:00,1,338,300,51.11668515,4.864764327
1086,2022-03-13 00:07:05,1,338,300,48.96578343,5.180577882
1087,2022-03-13 00:07:10,1,338,300,49.44852557,4.811580701
1088,2022-03-13 00:07:15,1,338,300,49.43679576,5.136077944
1089,2022-03-13 00:07:20,1,338,300,48.74368114,5.065909706
1090,2022-03-13 00:07:25,1,338,300,50.72170053,4.570827911
1091,2022-03-13 00:07:30,1,338,300,49.55074935,4.136269773
1092,2022-03-13 00:07:35,1,338,300,50.03546658,4.163057261
1093,2022-03-13 00:07:40,1,338,300,49.74491842,5.124029806
1094,2022-03-13 00:07:45,1,338,300,49.84737371,4.90969615
1095,2022-03-13 00:07:50,1,338,300,48.07882498,4.79608419
1096,2022-03-13 00:07:55,1,338,300,49.29464834,4.823414707
1097,2022-03-13 00:08:00,1,338,300,50.4254743,4.703832723
1098,2022-03-13 00:08:05,1,338,300,49.64252768,4.831891607
1099,2022-03-13 00:08:10,1,338,300,50.06237333,4.75607975
1100,2022-03-13 00:08:15,1,338,300,49.17902525,4.140993785
1101,2022-03-13 00:08:20,1,338,300,50.16530304,4.721264828
1102,2022-03-13 00:08:25,1,338,300,48.88544857,4.956608208
1103,2022-03-13 00:08:30,1,338,300,49.3674445,4.875255356
1104,2022-03-13 00:08:35,1,338,300,48.85071325,4.501066034
1105,2022-03-13 00:08:40,1,338,300,50.81849247,4.52986821
1106,2022-03-13 00:08:45,1,338,300,48.69226023,4.692356776
1107,2022-03-13 00:08:50,1,338,300,50.48040247,4.981976697
1108,2022-03-13 00:08:55,1,338,300,49.96842387,4.51464147
1109,2022-03-13 00:09:00,1,338,300,50.82379703,4.959201702
1110,2022-03-13 00:09:05,1,338,300,50.77813911,4.880017132
1111,2022-03-13 00:09:10,1,338,300,47.85403757,4.515397474
1112,2022-03-13 00:09:15,1,338,300,50.15407981,4.524119507
1113,2022-03-13 00:09:20,1,338,300,49.79295859,4.502287334
1114,2022-03-13 00:09:25,1,338,300,48.68160188,4.736448954
1115,2022-03-13 00:09:30,1,338,300,48.97643281,4.444343319
1116,2022-03-13 00:09:35,1,338,300,49.74398813,4.446429452
1117,2022-03-13 00:09:40,1,338,300,49.97750777,5.034042277
1118,2022-03-13 00:09:45,1,338,300,51.00837602,4.627222929
1119,2022-03-13 00:09:50,1,338,300,50.89244582,4.647922196
1120,2022-03-13 00:09:55,1,338,300,49.53656546,4.653359679
1121,2022-03-13 00:10:00,1,338,300,50.99738286,4.801397693
1122,2022-03-13 00:10:05,1,338,300,49.44658822,4.386157371
1123,2022-03-13 00:10:10,1,338,300,51.17430312,4.282471944
1124,2022-03-13 00:10:15,1,338,300,47.74644069,4.772416097
1125,2022-03-13 00:10:20,1,338,300,51.34403625,4.996684117
1126,2022-03-13 00:10:25,1,338,300,49.93754481,4.397488294
1127,2022-03-13 00:10:30,1,338,300,49.13299072,4.563341469
1128,2022-03-13 00:10:35,1,338,300,48.77172653,4.673541599
1129,2022-03-13 00:10:40,1,338,300,50.22108489,4.837248195
1130,2022-03-13 00:10:45,1,338,300,48.82818558,4.799955821
1131,2022-03-13 00:10:50,1,338,300,48.77552532,4.827728414
1132,2022-03-13 00:10:55,1,338,300,50.26122767,5.101460661
1133,2022-03-13 00:11:00,1,338,300,49.99448663,4.263634004
1134,2022-03-13 00:11:05,1,338,300,51.00284595,4.645218061
1135,2022-03-13 00:11:10,1,338,300,49.12478745,4.106152655
1136,2022-03-13 00:11:15,1,338,300,51.34644136,4.947241822
1137,2022-03-13 00:11:20,1,338,300,51.21023511,5.027033962
1138,2022-03-13 00:11:25,1,338,300,49.74481866,4.817792879
1139,2022-03-13 00:11:30,1,338,300,50.43032864,4.712352978
1140,2022-03-13 00:11:35,1,338,300,51.77029679,4.612790594
1141,2022-03-13 00:11:40,1,338,300,49.71506235,4.410101931
1142,2022-03-13 00:11:45,1,338,300,48.39286539,4.318759239
1143,2022-03-13 00:11:50,1,338,300,48.56642024,4.87951609
1144,2022-03-13 00:11:55,1,338,300,49.84252779,4.777097001
1145,2022-03-13 00:12:00,1,338,300,50.7607553,4.34138841
1146,2022-03-13 00:12:05,1,338,300,49.14907914,4.979202596
1147,2022-03-13 00:12:10,1,338,300,49.30497452,3.899235997
1148,2022-03-13 00:12:15,1,338,300,48.23813025,5.111581397
1149,2022-03-13 00:12:20,1,338,300,51.10009778,4.574618072
1150,2022-03-13 00:12:25,1,338,300,53.19646331,4.396389925
1151,2022-03-13 00:12:30,1,338,300,49.50096742,4.237885841
1152,2022-03-13 00:12:35,1,338,300,50.35608918,4.644829951
1153,2022-03-13 00:12:40,1,338,300,49.63980904,5.329692011
1154,2022-03-13 00:12:45,1,338,300,50.0848978,4.85932756
1155,2022-03-13 00:12:50,1,338,300,50.00385268,4.602066971
1156,2022-03-13 00:12:55,1,338,300,48.99426677,4.818135481
1157,2022-03-13 00:13:00,1,338,300,49.56502741,4.893441733
1158,2022-03-13 00:13:05,1,338,300,50.95115316,4.520197796
1159,2022-03-13 00:13:10,1,338,300,49.36394261,4.758760765
1160,2022-03-13 00:13:15,1,338,300,51.04610721,5.29808682
1161,2022-03-13 00:13:20,1,338,300,49.13866795,4.476184797
1162,2022-03-13 00:13:25,1,338,300,49.76846964,5.152521376
1163,2022-03-13 00:13:30,1,338,300,50.6153725,4.729465537
1164,2022-03-13 00:13:35,1,338,300,50.11508163,4.685139555
1165,2022-03-13 00:13:40,1,338,300,50.13333708,4.307005516
1166,2022-03-13 00:13:45,1,338,300,50.34851982,5.133504115
1167,2022-03-13 00:13:50,1,338,300,51.56852762,4.148447107
1168,2022-03-13 00:13:55,1,338,300,48.26649916,4.807863569
1169,2022-03-13 00:14:00,1,338,300,49.02083676,3.799488618
1170,2022-03-13 00:14:05,1,338,300,49.24928878,4.71519805
1171,2022-03-13 00:14:10,1,338,300,50.03029893,4.336999105
1172,2022-03-13 00:14:15,1,338,300,49.35117944,4.960171322
1173,2022-03-13 00:14:20,1,338,300,49.78387594,5.114431891
1174,2022-03-13 00:14:25,1,338,300,49.66251517,4.95551148
1175,2022-03-13 00:14:30,1,338,300,50.3121624,4.770953365
1176,2022-03-13 00:14:35,1,338,300,49.49041239,4.527291492
1177,2022-03-13 00:14:40,1,338,300,50.32421579,4.05304388
1178,2022-03-13 00:14:45,1,338,300,50.15429688,4.764837586
1179,2022-03-13 00:14:50,1,338,300,48.70725407,5.278954313
1180,2022-03-13 00:14:55,1,338,300,49.06503522,4.569371574
1181,2022-03-13 00:15:00,1,338,300,49.58421897,3.937726008
1182,2022-03-13 00:15:05,1,338,300,48.55053072,4.766854235
1183,2022-03-13 00:15:10,1,338,300,49.21750122,4.191738322
1184,2022-03-13 00:15:15,1,338,300,49.97262251,4.539438758
1185,2022-03-13 00:15:20,1,338,300,49.58155115,3.936806815
1186,2022-03-13 00:15:25,1,338,300,50.57000334,4.590216851
1187,2022-03-13 00:15:30,1,338,300,48.99438686,4.355896025
1188,2022-03-13 00:15:35,1,338,300,49.70417617,4.840242113
1189,2022-03-13 00:15:40,1,338,300,50.00772442,4.457805977
1190,2022-03-13 00:15:45,1,338,300,50.37968812,3.869245959
1191,2022-03-13 00:15:50,1,338,300,51.33724027,4.960330216
1192,2022-03-13 00:15:55,1,338,300,50.71435406,4.884024948
1193,2022-03-13 00:16:00,1,338,300,51.10335307,4.250729071
1194,2022-03-13 00:16:05,1,338,300,49.8105623,5.132430975
1195,2022-03-13 00:16:10,1,338,300,50.47239874,4.532359242
1196,2022-03-13 00:16:15,1,338,300,49.0263821,4.697135725
1197,2022-03-13 00:16:20,1,338,300,49.30113276,3.895714377
1198,2022-03-13 00:16:25,1,338,300,48.58470167,4.146445313
1199,2022-03-13 00:16:30,1,338,300,51.2202421,4.27762647
1200,2022-03-13 00:16:35,1,338,300,50.44721907,4.861669282
1201,2022-03-14,1,373,100,50.01278763,6.028265824
1202,2022-03-14 00:00:05,1,373,100,49.78450414,5.766185138
1203,2022-03-14 00:00:10,1,373,100,49.67130302,6.076939916
1204,2022-03-14 00:00:15,1,373,100,51.29644709,6.246042697
1205,2022-03-14 00:00:20,1,373,100,50.04105096,5.973593507
1206,2022-03-14 00:00:25,1,373,100,49.66551066,5.895670011
1207,2022-03-14 00:00:30,1,373,100,50.30553377,5.520177207
1208,2022-03-14 00:00:35,1,373,100,48.6057852,6.059297793
1209,2022-03-14 00:00:40,1,373,100,50.03801094,5.868843822
1210,2022-03-14 00:00:45,1,373,100,50.8955958,5.970560759
1211,2022-03-14 00:00:50,1,373,100,50.58834531,6.018517877
1212,2022-03-14 00:00:55,1,373,100,48.23818811,5.415158854
1213,2022-03-14 00:01:00,1,373,100,51.00002099,5.591494785
1214,2022-03-14 00:01:05,1,373,100,49.87917012,6.00480584
1215,2022-03-14 00:01:10,1,373,100,50.45781393,6.382425743
1216,2022-03-14 00:01:15,1,373,100,48.10009285,6.090719996
1217,2022-03-14 00:01:20,1,373,100,49.83378714,5.693471269
1218,2022-03-14 00:01:25,1,373,100,51.38063747,5.63811665
1219,2022-03-14 00:01:30,1,373,100,49.85731842,5.566028516
1220,2022-03-14 00:01:35,1,373,100,49.1571332,5.970837167
1221,2022-03-14 00:01:40,1,373,100,47.26157324,5.931132803
1222,2022-03-14 00:01:45,1,373,100,51.02681025,5.978595682
1223,2022-03-14 00:01:50,1,373,100,50.71092078,5.832950035
1224,2022-03-14 00:01:55,1,373,100,48.85524202,5.845416461
1225,2022-03-14 00:02:00,1,373,100,50.24644971,5.561579413
1226,2022-03-14 00:02:05,1,373,100,49.62948504,6.133362801
1227,2022-03-14 00:02:10,1,373,100,49.62242017,6.153674133
1228,2022-03-14 00:02:15,1,373,100,47.7279046,6.44105567
1229,2022-03-14 00:02:20,1,373,100,49.65738432,5.675430266
1230,2022-03-14 00:02:25,1,373,100,51.09883276,6.690668929
1231,2022-03-14 00:02:30,1,373,100,49.24933822,6.734205136
1232,2022-03-14 00:02:35,1,373,100,50.46205469,5.883897759
1233,2022-03-14 00:02:40,1,373,100,48.77282759,5.874458876
1234,2022-03-14 00:02:45,1,373,100,50.10888698,5.848184568
1235,2022-03-14 00:02:50,1,373,100,51.76375632,5.230144632
1236,2022-03-14 00:02:55,1,373,100,48.82112827,5.741856471
1237,2022-03-14 00:03:00,1,373,100,49.27392941,6.018670908
1238,2022-03-14 00:03:05,1,373,100,49.31818999,6.322554906
1239,2022-03-14 00:03:10,1,373,100,49.85909434,5.83970399
1240,2022-03-14 00:03:15,1,373,100,50.7026376,5.869335784
1241,2022-03-14 00:03:20,1,373,100,50.46583671,5.322515611
1242,2022-03-14 00:03:25,1,373,100,49.28989309,6.221465072
1243,2022-03-14 00:03:30,1,373,100,50.04674733,5.996467239
1244,2022-03-14 00:03:35,1,373,100,50.51861844,6.639118908
1245,2022-03-14 00:03:40,1,373,100,48.58966301,5.221294458
1246,2022-03-14 00:03:45,1,373,100,49.94170257,5.507225279
1247,2022-03-14 00:03:50,1,373,100,50.44467755,6.63417893
1248,2022-03-14 00:03:55,1,373,100,50.59791679,6.271417049
1249,2022-03-14 00:04:00,1,373,100,47.37108682,6.160823597
1250,2022-03-14 00:04:05,1,373,100,49.92338341,6.305631766
1251,2022-03-14 00:04:10,1,373,100,48.35964777,6.358382399
1252,2022-03-14 00:04:15,1,373,100,50.66206933,5.66163488
1253,2022-03-14 00:04:20,1,373,100,49.0100778,6.124708759
1254,2022-03-14 00:04:25,1,373,100,52.9674173,6.277708817
1255,2022-03-14 00:04:30,1,373,100,49.52103658,6.429712603
1256,2022-03-14 00:04:35,1,373,100,47.76751927,5.874321132
1257,2022-03-14 00:04:40,1,373,100,49.64392572,6.240275324
1258,2022-03-14 00:04:45,1,373,100,47.83861603,6.765678214
1259,2022-03-14 00:04:50,1,373,100,50.70296788,5.861001559
1260,2022-03-14 00:04:55,1,373,100,51.38488091,5.856802132
1261,2022-03-14 00:05:00,1,373,100,49.85151419,6.266748372
1262,2022-03-14 00:05:05,1,373,100,50.73467875,6.505931395
1263,2022-03-14 00:05:10,1,373,100,50.52056785,5.973753395
1264,2022-03-14 00:05:15,1,373,100,49.69332267,6.437478951
1265,2022-03-14 00:05:20,1,373,100,50.21857548,6.148919776
1266,2022-03-14 00:05:25,1,373,100,51.09397402,6.44576064
1267,2022-03-14 00:05:30,1,373,100,48.90765705,6.087819274
1268,2022-03-14 00:05:35,1,373,100,48.34523014,5.582689414
1269,2022-03-14 00:05:40,1,373,100,48.38877251,5.355953703
1270,2022-03-14 00:05:45,1,373,100,49.83158838,5.466119183
1271,2022-03-14 00:05:50,1,373,100,48.95109744,5.692690391
1272,2022-03-14 00:05:55,1,373,100,48.83206525,5.701730097
1273,2022-03-14 00:06:00,1,373,100,49.25504027,5.917628881
1274,2022-03-14 00:06:05,1,373,100,49.48750375,6.15273845
1275,2022-03-14 00:06:10,1,373,100,50.85050505,5.942942274
1276,2022-03-14 00:06:15,1,373,100,49.54267252,5.948744537
1277,2022-03-14 00:06:20,1,373,100,51.36986624,5.950412697
1278,2022-03-14 00:06:25,1,373,100,51.01773648,6.10690575
1279,2022-03-14 00:06:30,1,373,100,49.59029796,5.576619954
1280,2022-03-14 00:06:35,1,373,100,50.42210638,6.30888539
1281,2022-03-14 00:06:40,1,373,100,51.53385425,5.763297489
1282,2022-03-14 00:06:45,1,373,100,49.93803567,6.031602483
1283,2022-03-14 00:06:50,1,373,100,49.53322863,5.974798688
1284,2022-03-14 00:06:55,1,373,100,49.04774737,5.440950971
1285,2022-03-14 00:07:00,1,373,100,51.68475405,7.119157666
1286,2022-03-14 00:07:05,1,373,100,50.06361786,6.205924685
1287,2022-03-14 00:07:10,1,373,100,49.36876501,5.512430906
1288,2022-03-14 00:07:15,1,373,100,50.16879585,6.05360422
1289,2022-03-14 00:07:20,1,373,100,50.62200335,5.913830348
1290,2022-03-14 00:07:25,1,373,100,50.04274562,6.260780508
1291,2022-03-14 00:07:30,1,373,100,50.56262225,5.775498275
1292,2022-03-14 00:07:35,1,373,100,49.53458786,5.977571737
1293,2022-03-14 00:07:40,1,373,100,47.95031944,5.984850175
1294,2022-03-14 00:07:45,1,373,100,51.87069755,5.863371708
1295,2022-03-14 00:07:50,1,373,100,49.86866777,5.475493712
1296,2022-03-14 00:07:55,1,373,100,50.4317297,5.99708993
1297,2022-03-14 00:08:00,1,373,100,50.24862227,5.671988484
1298,2022-03-14 00:08:05,1,373,100,48.77058417,5.795478667
1299,2022-03-14 00:08:10,1,373,100,49.66224749,5.569280793
1300,2022-03-14 00:08:15,1,373,100,50.98405658,5.901373825
1301,2022-03-14 00:08:20,1,373,100,49.59262802,5.697760104
1302,2022-03-14 00:08:25,1,373,100,49.0878487,6.59234741
1303,2022-03-14 00:08:30,1,373,100,51.96911503,6.382705216
1304,2022-03-14 00:08:35,1,373,100,50.92016458,5.807333314
1305,2022-03-14 00:08:40,1,373,100,51.25839842,6.794874427
1306,2022-03-14 00:08:45,1,373,100,51.20168642,5.569797035
1307,2022-03-14 00:08:50,1,373,100,50.06886841,6.281824096
1308,2022-03-14 00:08:55,1,373,100,49.78019816,5.823218054
1309,2022-03-14 00:09:00,1,373,100,49.13063995,5.939636169
1310,2022-03-14 00:09:05,1,373,100,49.54186902,5.805180255
1311,2022-03-14 00:09:10,1,373,100,50.56838772,5.616041289
1312,2022-03-14 00:09:15,1,373,100,49.92031462,5.847865812
1313,2022-03-14 00:09:20,1,373,100,48.79204817,6.211478186
1314,2022-03-14 00:09:25,1,373,100,50.40937793,6.072438547
1315,2022-03-14 00:09:30,1,373,100,49.36576831,5.946672546
1316,2022-03-14 00:09:35,1,373,100,50.51666437,5.688123143
1317,2022-03-14 00:09:40,1,373,100,50.73214386,6.633558395
1318,2022-03-14 00:09:45,1,373,100,49.45509216,6.035001709
1319,2022-03-14 00:09:50,1,373,100,49.49236162,6.029191927
1320,2022-03-14 00:09:55,1,373,100,49.42666247,6.974426807
1321,2022-03-14 00:10:00,1,373,100,50.50323187,5.694091214
1322,2022-03-14 00:10:05,1,373,100,49.91278408,5.544782771
1323,2022-03-14 00:10:10,1,373,100,48.1413996,5.579953813
1324,2022-03-14 00:10:15,1,373,100,49.79978417,5.720319122
1325,2022-03-14 00:10:20,1,373,100,51.69351843,6.216621258
1326,2022-03-14 00:10:25,1,373,100,49.01053024,5.939272584
1327,2022-03-14 00:10:30,1,373,100,48.26238922,6.405959155
1328,2022-03-14 00:10:35,1,373,100,50.00052598,6.389843428
1329,2022-03-14 00:10:40,1,373,100,48.64729342,6.128828071
1330,2022-03-14 00:10:45,1,373,100,48.83166483,6.173848376
1331,2022-03-14 00:10:50,1,373,100,50.56686284,6.200505881
1332,2022-03-14 00:10:55,1,373,100,48.7718764,6.547300028
1333,2022-03-14 00:11:00,1,373,100,50.58879934,6.349496038
1334,2022-03-14 00:11:05,1,373,100,48.47275893,6.711915745
1335,2022-03-14 00:11:10,1,373,100,50.97423063,6.135161925
1336,2022-03-14 00:11:15,1,373,100,49.53774022,6.02938279
1337,2022-03-14 00:11:20,1,373,100,50.84199256,5.348988654
1338,2022-03-14 00:11:25,1,373,100,48.56179785,5.937544161
1339,2022-03-14 00:11:30,1,373,100,50.45950096,6.461706072
1340,2022-03-14 00:11:35,1,373,100,49.67715914,5.853118938
1341,2022-03-14 00:11:40,1,373,100,50.301401,6.216709005
1342,2022-03-14 00:11:45,1,373,100,48.17501987,6.389398715
1343,2022-03-14 00:11:50,1,373,100,50.02935945,5.483511011
1344,2022-03-14 00:11:55,1,373,100,49.50262254,6.004936826
1345,2022-03-14 00:12:00,1,373,100,51.14495018,6.423886462
1346,2022-03-14 00:12:05,1,373,100,49.51237777,6.504797128
1347,2022-03-14 00:12:10,1,373,100,49.29816251,6.574830002
1348,2022-03-14 00:12:15,1,373,100,51.05006167,5.858258822
1349,2022-03-14 00:12:20,1,373,100,49.82579682,5.813528188
1350,2022-03-14 00:12:25,1,373,100,48.08390565,5.774876011
1351,2022-03-14 00:12:30,1,373,100,48.50974296,5.569039831
1352,2022-03-14 00:12:35,1,373,100,49.12755912,5.772693139
1353,2022-03-14 00:12:40,1,373,100,50.71035304,5.995506854
1354,2022-03-14 00:12:45,1,373,100,51.96936327,5.783718534
1355,2022-03-14 00:12:50,1,373,100,50.10494736,6.652544798
